Station_Number,Date,Depth,Chl,O2,Temp,Sal,Ext_Coeff,PO4,NO3,NH4,Si,Plagioselmis prolonga,Paralia sulcata,Thalassiosira spp.,Unknown Diatom,Eucapsis microscopica
36,2016-12-13,2,4.2,7.2,12.49,25.63,NA,11.66,102.09,8.92,124.26,42.78,470.57,320.84,1925.06,605324.96
36,2017-01-23,2,2.7,NA,10.62,15.56,NA,4.33,52.19,10.42,145.18,145.45,0,17.11,171.12,0
36,2017-02-17,2,3.8,NA,13.75,10.01,NA,4.97,55.62,8.35,174.47,1026.7,32.08,42.78,32.08,268439.16
36,2017-03-07,2,8.2,NA,11.89,7.12,NA,5.29,59.04,8.35,183.77,2780.64,13.37,240.63,294.11,302876.37
36,2017-03-21,2,4.9,NA,13.93,18.49,NA,2.8,26.99,8.28,124.88,163.72,10.56,0.4,5133.5,43206.94
36,2017-04-04,2,14.7,NA,16.54,13.33,NA,4.07,42.41,4.47,120.65,827.06,0,114.08,8,86984.27
36,2017-04-18,2,4.2,NA,14.83,15.64,NA,5.49,55.69,6.59,131.11,427.79,0,68.45,4329.25,147160.27
36,2017-04-27,2,10.3,NA,16.98,13.43,NA,6.84,51.26,4.57,135.71,1112.26,213.9,85.56,3465.11,770024.68
36,2017-05-17,2,3.2,NA,16.4,14.18,NA,10.27,72.11,7.54,145.26,413.53,85.56,14.26,42.78,133566.01
36,2017-06-06,2,6.1,NA,20.56,18.11,NA,7.68,34.34,2.56,113.66,365.76,89.84,260.95,4.28,54971.21
36,2017-06-22,2,11.1,NA,24.62,20.08,NA,8.56,38.05,1.95,125.31,573.24,119.78,179.67,25.67,62172.36
36,2017-07-31,2,3.1,NA,22.28,24.2,NA,10.01,38.1,11.85,115.12,331.54,203.2,106.95,10.69,397846.09
36,2017-08-30,2,3.7,NA,22.26,26.04,NA,11.43,53.05,9.21,137.21,1261.98,64.17,449.18,2138.96,1317597.79
36,2017-09-28,2,3.5,NA,21.04,27.15,NA,11.85,61.61,8.71,139.8,538.19,27.6,62.1,841.78,216034.7
36,2017-10-27,2,3.9,NA,19.55,27.15,NA,11.17,67.97,11.71,144.53,179.67,8.56,89.84,213.9,21710.42
36,2017-11-14,2,3.8,NA,16.21,26.61,NA,10.53,78.53,15.85,152.14,42.78,42.78,342.23,385.01,149727.02
36,2017-12-06,2,6.2,NA,11.94,24.8,NA,11.11,106.38,18.42,156.18,1411.71,299.45,42.78,42.78,1950729.19
36,2018-01-10,2,4.1,NA,11.97,23.54,NA,6.97,76.39,13.42,119.22,470.57,128.34,470.57,21.39,347580.59
36,2018-02-07,2,3.1,NA,14.18,25.84,NA,6.81,77.11,12.07,113.17,1115.31,45.83,14.53,30.56,286620.3
36,2018-02-23,2,9.4,NA,9.99,25.62,NA,8.01,89.24,6,120.82,813.73,36.32,302.24,4277.91,245980.11
36,2018-03-09,2,10.6,NA,13.09,24.2,NA,6.84,87.82,6.85,105.78,550.02,0.4,0.4,1375.04,125342.91
36,2018-03-15,2,25.6,NA,13.64,20.6,NA,9.23,132.08,8.07,122.98,817.84,31.46,3,62.91,212826.27
36,2018-03-26,2,9.6,NA,13.68,23.98,NA,5.91,50.33,3,84.68,1336.85,80.21,0.8,7.26,118498.24
36,2018-04-09,2,29.9,NA,16.21,22.09,NA,5,25.06,2.43,28.44,1546.63,0,3224.89,0.4,64596.51
36,2018-05-07,2,5.1,NA,16.99,22.49,NA,7.3,18.35,9.21,25.11,68.45,4.28,0.4,855.58,44276.42
36,2018-05-17,2,12.4,NA,18.22,21.72,NA,11.07,54.97,12.49,79.84,365.87,253.3,2110.81,6416.87,782858.43
36,2018-06-06,2,5.9,NA,19.23,24.19,NA,10.2,42.91,12.42,105.96,871.43,31.69,459.48,3121.29,208334.46
36,2018-07-20,2,3,NA,22.31,28.43,NA,10.98,29.06,15.06,133.18,1928.57,58.44,128.57,58.44,172542.57
36,2018-08-03,2,3.8,NA,20.82,28.46,NA,13.85,34.7,15.42,140.36,1898.32,50.85,13.37,1697.8,198495.25
36,2018-08-14,2,3.4,NA,21.97,29.72,NA,13.56,42.41,16.28,137.01,1540.05,57.04,0.67,14.26,213182.76
36,2018-09-18,2,4.4,NA,19.41,29.39,NA,13.4,57.76,15.64,163.51,5080.02,59.42,148.54,2822.24,1174287.64
36,2018-10-17,2,3.9,NA,18.82,29.72,NA,12.69,60.47,11.35,157.69,1582.83,64.17,85.56,2138.96,534739.36
36,2018-10-26,2,3.7,NA,18.19,30.01,NA,11.66,58.47,8.14,149.42,3401.72,103.08,4,2860.53,842749.23
36,2018-11-15,2,2.6,NA,14.53,29.68,NA,13.3,79.25,6.21,161.72,950.65,7.92,87.14,958.57,112509.16
36,2018-12-05,2,3.8,NA,12.21,26.36,NA,12.3,92.81,13.07,146.69,3190.31,36.25,797.58,36.32,1709027
36,2018-12-14,2,3.8,NA,12.62,28.09,NA,10.62,83.53,8.35,136.98,843.7,23.77,11.88,3564.93,269508.64
36,2019-01-30,2,3.8,NA,12.93,25.84,NA,7.26,76.39,14.92,115.16,188.23,25.67,64.17,325.12,68018.85
36,2019-03-14,2,12.4,NA,12.12,13.18,NA,6.36,79.96,7.43,166.79,813.51,14.03,7.01,1711.17,108659.04
36,2019-03-28,2,3.8,NA,14.6,14.23,NA,4.84,42.98,7.85,135.2,1540.05,14.26,0.67,898.36,181811.38
36,2019-04-18,2,16.2,NA,17.88,15.33,NA,8.49,27.92,2.07,79.31,1914.5,66.02,290.48,1425.97,114790.72
36,2019-04-25,2,4.2,NA,19.2,15.36,NA,7.85,36.84,6.71,93.43,1697.59,11.32,56.59,2851.94,278064.47
36,2019-05-14,2,4.4,NA,18.74,16.28,NA,15.79,56.54,10.92,130.47,9731.08,329.07,72.64,47.01,1698332.21
36,2019-05-28,2,3.4,NA,NA,NA,NA,12.17,56.76,10.49,129.95,1014.48,12.22,122.23,18.33,98819.83
36,2019-06-25,2,3,NA,22.45,20.07,NA,16.92,45.26,9.92,167.9,2083.5,31.69,7.92,641.69,60318.6
36,2019-07-24,2,2.9,NA,22.34,22.3,NA,16.66,50.55,14.35,164.75,316.57,4.28,47.06,29.95,73580.14
36,2019-08-22,2,2.6,NA,22.72,25.27,NA,13.82,40.55,14.74,157.08,1245.63,31.46,75.49,855.58,144165.73
36,2019-10-23,2,4.6,NA,18.49,26.91,NA,12.11,65.61,11.21,150.55,355.07,21.39,4.28,4.28,90691.8
36,2019-12-05,2,2.7,NA,12.33,27.29,NA,7.85,68.68,23.49,119.83,515.29,9.72,175.01,418.07,98392.04
36,2019-12-19,2,2.6,NA,12.25,26.94,NA,NA,NA,NA,NA,851.22,261.91,392.87,4212.44,425652.53
36,2020-02-03,2,7,8.6,11.77,25.62,NA,7.2,84.25,11.49,119.01,385.01,53.47,363.62,1782.46,78428.44
36,2020-03-03,2,25.9,8.1,13.23,25.64,NA,6.97,77.61,3.14,123.07,229.17,0,25.46,25.46,37431.76
36,2020-07-13,2,3,6.1,21.85,30.04,NA,11.27,24.56,12.92,137.25,436.35,29.95,17.11,1069.48,54329.52
36,2020-08-11,2,4.1,6.1,22.32,31.17,NA,12.85,20.56,14.64,145.55,175.39,17.11,68.45,4.28,84702.71
36,2020-09-10,2,2.7,5.1,21.83,31.03,NA,14.21,32.41,16.99,180.32,102.67,12.83,51.33,34.22,52618.35
36,2020-10-09,2,8.1,6.6,20.18,30.76,NA,15.01,43.55,10.42,173.51,81.28,17.11,21.39,111.23,55612.89
36,2020-11-19,2,4.3,6.9,14.5,30.62,NA,11.91,71.25,13.28,157.92,59.89,119.78,77,1711.17,172827.76
36,2020-12-17,2,7.3,7.4,11.97,28.28,NA,10.59,91.88,8.64,143.95,21.39,278.06,64.17,320.84,241702.19
36,2021-01-29,2,10.2,8.4,9.8,22.19,NA,7.3,101.52,16.49,93.86,136.89,25.67,51.33,1711.17,96680.88
36,2021-02-19,2,9,8.2,12.16,27.56,NA,6.59,62.54,6,93.32,196.55,23.12,0.4,2081.15,48340.44
36,2021-02-25,2,19.6,8.7,13.24,25.26,NA,8.04,86.32,1.5,95.87,1497.27,61.11,14.53,4430.7,83847.13
411,1999-08-17,6,2.4,7.8,19.82,6.03,NA,NA,NA,NA,NA,0,0,0,0,0
411,1999-09-14,6,3.5,8.1,18.64,9.82,NA,NA,NA,NA,NA,0,0,0,0,0
411,1999-10-19,6,1.8,7.6,18.37,15.44,NA,NA,NA,NA,NA,0,0,0,0,0
411,1999-12-14,7,1.4,9.2,10.74,9.26,NA,NA,NA,NA,NA,8,0,0,0,0
411,2000-01-11,7,1.9,9.4,10.24,11.64,NA,NA,NA,NA,NA,4,0,0,0,0
411,2000-02-08,7,1.6,9.3,11.36,0.44,NA,NA,NA,NA,NA,0,0,0,0,0
411,2000-03-07,7,2.3,9.1,11.43,0.09,NA,NA,NA,NA,NA,20,0,0,0,0
411,2000-04-04,6,31.9,9.2,15.2,6.03,NA,NA,NA,NA,NA,0,0,0,0,0
411,2000-05-16,6,2.3,8.2,16.04,3.45,NA,NA,NA,NA,NA,0,0,0,0,0
411,2000-06-13,6,2.6,7.9,19.09,7.48,NA,NA,NA,NA,NA,0,0,0,0,0
411,2000-07-11,5,1.2,8.1,19.55,9.48,NA,NA,NA,NA,NA,0,0,0,0,0
649,2010-05-20,2,21.3,9.4,17.23,0.09,NA,1.25,17.37,7.06,248.68,0,0,0,0,0
649,2011-11-15,2,11.2,9.3,13.97,1.95,NA,1.54,20.91,5.65,NA,0,0,0,0,0
649,2012-06-19,2,4.7,8.2,21.3,0.36,NA,2.24,27.39,5.56,NA,0,0,0,0,0
649,2012-07-17,2,5,8.3,21.52,0.28,NA,1.92,17.95,3.76,NA,0,0,0,0,0
649,2012-08-07,2,9.8,8.6,21,0.07,NA,1.58,11.56,6.49,NA,0,0,0,0,0
649,2013-03-26,2,51.6,10.1,14.86,0.63,NA,1.64,26.06,3.79,NA,0,0,0,0,0
649,2013-04-23,2,13.4,8.9,17.34,1.76,NA,3.02,37.64,4.44,NA,0,0,0,0,0
649,2014-04-15,2,8.7,8.8,17.31,0.68,NA,2.8,43.5,7.6,311,0,0,0,534.74,0
649,2014-09-16,2,3.2,8.4,20.9,2.99,NA,3.81,25.77,2.28,229.68,0,0,44.04,301.97,0
649,2016-01-21,1,2.3,9.7,10.37,0.28,4.67,2.24,43.84,15.71,272.66,50.33,0,25.16,37.75,223307.16
649,2016-04-27,1,14.7,9.3,17.44,0.08,2.02,1.43,12.85,9.14,58.07,279.71,0,164.54,16.45,32726.05
649,2016-05-18,1,66.9,NA,19.96,0.05,3.36,1.2,10.57,1.5,124.48,125.82,0,167.76,461.34,211043.8
649,2016-06-28,1,16.6,8.5,22.63,0.84,3.09,1.64,14.99,1.5,106.23,82.27,0,164.54,102.83,173255.55
649,2016-12-13,2,1.6,9.8,10.59,1.98,NA,2.7,30.63,16.06,300.3,50,0,5.56,5.56,102242.17
653,2015-04-21,2,14.7,8.9,17.82,0.2,NA,NA,NA,NA,NA,1466.71,0,122.23,1833.39,50173.83
657,1992-04-07,1,1.2,NA,18.25,0.12,1.9,NA,NA,NA,NA,86,0,0,0,0
657,1993-02-24,1,1.8,NA,9.39,0.07,NA,NA,NA,NA,NA,157,0,0,0,0
657,1993-04-15,1,3.1,NA,14.69,0.1,NA,NA,NA,NA,NA,0,0,0,0,0
657,1993-06-15,1,1.9,NA,19.75,0.07,1.7,NA,NA,NA,NA,0,0,0,0,0
657,1993-12-07,1,0.9,NA,9.99,0.08,NA,NA,NA,NA,NA,0,0,0,0,0
657,1994-02-16,2,1.1,NA,9.77,0.1,NA,NA,NA,NA,NA,0,0,0,0,0
657,1994-06-15,2,2.8,NA,21.01,0.13,NA,2.34,28.06,7.03,194.99,0,0,0,0,0
657,1994-08-30,2,1.7,NA,21.43,0.09,NA,NA,NA,NA,NA,0,0,0,0,0
657,1995-01-18,2,1.2,NA,10.24,0.06,NA,NA,NA,NA,NA,0,0,0,0,0
657,1995-02-07,2,1.2,NA,11.11,0.08,NA,1.37,21.76,1.66,276.08,0,0,0,0,0
657,1995-03-07,2,2.5,NA,11.66,0.1,NA,1.18,26.12,5.76,243.04,0,0,0,0,0
657,1995-04-18,2,4.5,NA,12.85,0.1,NA,NA,NA,NA,NA,0,0,0,0,0
657,1995-05-02,2,9.9,NA,14.47,0.08,NA,0.58,11.36,3.64,219.34,0,0,0,0,0
657,1995-07-18,2,2.5,NA,19.29,0.05,NA,0.89,8.85,4.98,219.27,0,0,0,0,0
657,1995-09-21,2,1.5,NA,19.96,0.07,NA,1.57,10.49,6.34,263.32,0,0,0,0,0
657,1996-01-11,2,0.7,9.4,10.7,0.1,NA,NA,NA,NA,NA,0,2,0,0,0
657,1996-03-06,2,1.8,10.1,11.01,0.08,NA,NA,NA,NA,NA,0,0,0,0,0
657,1996-05-01,2,3.3,9.3,17.7,0.08,NA,NA,NA,NA,NA,0,0,0,0,0
657,1996-07-17,2,1.5,8.3,21.55,0.06,NA,NA,NA,NA,NA,0,0,0,0,0
657,1996-11-13,2,1,9.5,13.5,0.18,NA,NA,NA,NA,NA,0,0,0,0,0
657,1997-01-28,2,1.2,9.9,11.08,0.06,NA,1.21,17.69,1.73,232.34,12.5,0,0,0,0
657,1997-04-01,2,7.6,9.8,15.02,0.13,NA,1.14,29.01,5.41,243,0,0,0,0,0
657,1997-05-14,2,7.2,8.7,21.02,0.09,NA,1.69,19.68,12.72,251.77,62.5,0,0,0,0
657,1997-06-10,2,3.3,8.3,21.63,0.08,NA,1.93,24.32,8.91,278.82,0,0,0,0,0
657,1997-07-15,2,1.9,8.4,22.18,0.06,NA,NA,NA,NA,NA,0,0,0,0,0
657,1997-08-05,2,2.4,8.3,22.66,0.07,NA,1.71,10.88,7.03,281.5,500,0,0,0,0
657,1997-09-09,2,1.9,8.1,22.06,0.1,NA,NA,NA,NA,NA,187.5,0,0,0,0
657,1997-11-06,2,1.7,8.7,16.4,0.08,NA,1.9,23.13,12.87,269.91,500,0,2,0,0
657,1998-01-06,2,2,9.8,9.22,0.11,NA,NA,NA,NA,NA,0,0,0,0,0
657,1998-03-17,2,12.5,10.2,14.59,0.13,NA,0.75,14.33,2.82,234.43,7.8,0,0,0,0
657,1998-05-19,2,2.1,NA,15.08,0.08,NA,0.93,17.37,5.47,257.73,0,0,0,0,0
657,1998-11-10,2,1.5,9.4,12.97,0.08,NA,NA,NA,NA,NA,260,0,0,0,0
657,1999-01-21,2,2.7,10.5,10.42,0.08,NA,1.38,20.96,11.74,284.2,39.6,0,0,0,0
657,1999-03-09,2,3.3,10.6,10.12,0.08,NA,0.77,7.56,1.88,281.38,317.6,0,0,0,0
657,1999-05-07,2,4.8,9.2,15.87,0.07,NA,0.87,10.37,9.71,256.07,237.6,0,0,0,0
657,1999-09-14,2,3.2,8,20.22,0.09,NA,NA,NA,NA,NA,0,0,0,0,0
657,1999-12-14,2,1.2,9.8,9.1,0.08,NA,NA,NA,NA,NA,40,0,0,0,0
657,2000-01-11,2,2.1,10.3,8.78,0.1,NA,NA,NA,NA,NA,230,0,0,0,0
657,2000-03-07,2,1.9,9.2,10.8,0.06,NA,NA,NA,NA,NA,20,0,0,0,0
657,2000-05-16,2,2,8.4,17.04,0.08,NA,1.49,19.32,12.41,262.89,220,0,0,0,0
657,2000-07-11,2,2.2,8,21.03,0.07,NA,NA,NA,NA,NA,279.2,0,0,0,0
657,2002-01-22,2,5.8,10.3,7.9,0.13,NA,NA,NA,NA,NA,0,0,0,0,0
657,2002-03-19,2,5.6,10.2,11.41,0.09,NA,1.35,20.75,13.1,285.92,0,0,14,0,0
657,2002-04-16,2,12,8.9,16.84,0.08,NA,NA,NA,NA,NA,0,0,0,0,0
657,2002-05-07,2,8.9,9.1,17.18,0.07,NA,NA,NA,NA,NA,0,0,25,0,0
657,2002-07-16,2,4.8,8.8,21.9,0.06,NA,NA,NA,NA,NA,0,0,0,0,0
657,2004-09-14,2,3.7,8,21.71,0.08,NA,NA,NA,NA,NA,0,0,0,0,0
657,2006-02-14,2,4.2,9.5,11.53,0.06,NA,0.39,10.01,3.17,309.51,0,0,0,0,0
657,2007-11-14,2,3.9,8.8,15.36,0.18,NA,2.45,31.03,14.14,305.38,0,0,0,0,0
657,2011-04-19,2,6.2,9.3,15.78,0.11,NA,1.23,7.68,4.35,NA,0,0,0,0,0
657,2011-10-18,2,6.5,9.2,18.58,0.07,NA,1.36,14.62,9.86,NA,0,0,0,0,0
657,2012-10-03,2,30.5,8.8,20.75,0.08,NA,1.48,15.28,5.85,NA,0,0,0,0,0
657,2014-01-14,2,3.5,10.2,9.16,0.64,NA,2.7,40,19.53,NA,0,0,249.55,0,0
657,2014-02-11,2,5.3,9.2,11.3,0.13,NA,3.64,45.33,35.27,NA,0,0,0,320.84,0
657,2014-07-15,2,2.7,7.4,23.97,0.08,NA,2.6,24.3,12,148,0,0,218.55,0,0
657,2014-09-16,2,3.9,7.8,22.67,0.11,NA,2.7,25.99,10.07,307.9,0,0,14.26,3.63,0
657,2014-10-15,2,2.6,7.8,20.45,0.18,NA,3.81,35.55,14.49,289.59,0,0,93.58,1751.27,0
657,2014-11-18,2,1.7,8.5,14.98,0.09,NA,3.26,38.2,29.34,322.88,0,0,0.2,240.63,42458.31
657,2015-01-22,2,0.9,9,10.82,0.13,NA,3.75,44.76,27.49,362.82,0,0,42.78,342.23,85130.51
657,2015-02-18,2,1.6,8.2,14.08,0.12,NA,2.63,29.49,11.03,303.74,0,0,0,407.42,162458.91
657,2015-03-17,2,3.4,8.6,17.02,0.14,NA,2.65,33.7,21.06,284.6,1346.75,0,12.11,0,139903.66
657,2015-04-21,2,4.4,8.6,18.03,0.13,NA,2.69,38.34,13.56,254.64,1344.49,0.2,61.11,244.45,22061.82
657,2015-05-19,2,2.1,7.9,19.11,0.1,NA,3.33,34.06,15.85,256.31,411.95,0,58.11,538.7,25128.79
657,2015-07-21,2,4.9,7.7,23.97,0.17,NA,2.62,28.96,5.96,211.62,488.9,29.06,244.45,183.34,17019.99
657,2015-08-26,2,2.1,7.6,22.78,0.1,NA,2.96,24.3,9.2,231.07,1833.39,61.11,61.11,0.29,84702.71
657,2015-09-24,2,2.6,7.9,22.15,0.83,NA,NA,NA,NA,NA,1663.63,0,47.53,47.53,52285.63
657,2015-10-15,2,2.9,7.5,21.08,0.13,NA,NA,NA,NA,NA,1871.59,0,534.74,53.47,36469.22
657,2015-11-18,2,3.7,9.2,13.36,0.6,1.59,NA,NA,NA,NA,466.68,0,0,272.23,30839.88
657,2016-02-10,1,1.9,9.5,10.78,0.11,2.36,1.64,20.28,11.57,222.91,358.15,0,0,99.49,116787.08
657,2016-03-09,1,3.4,8.7,12.66,0.08,4.45,1.18,13.85,6.21,149.66,60.16,0,0,20.05,127481.86
657,2016-08-24,2,12.5,8.4,21.32,0.07,NA,NA,NA,NA,NA,5133.5,0,855.58,2566.75,31086.18
657,2016-09-20,1,1.2,8,20.88,0.08,0.85,NA,NA,NA,NA,811.33,0,0.5,142.9,22102.56
657,2016-10-18,2,1.1,8.2,17.4,0.07,NA,2.56,24.99,13.78,256.58,406.4,0,34.22,4.28,24811.91
657,2017-03-21,2,4.7,NA,12.7,0.07,NA,1.01,9.85,4.43,238.94,525.68,0,0,2673.7,142240.67
657,2017-04-18,2,8.3,NA,13.96,0.08,NA,1.01,4.93,2.14,251.77,424.76,0,15.17,470.27,91975.17
657,2017-06-22,2,2.4,NA,22.98,0.06,NA,1.29,12.78,10.33,240.54,100.99,0,17.45,6.38,43741.68
657,2017-07-25,2,3.3,NA,23.4,0.06,NA,1.81,10.78,11.42,235.73,224.86,0,76.78,115.17,43848.63
657,2017-08-22,2,2.8,NA,21.66,0.07,NA,1.8,9.85,12.28,243.75,222.45,0,55.61,25.67,54329.52
657,2017-09-19,2,2.4,NA,19.84,0.07,NA,1.81,10.07,10.99,254.98,476.53,0,162.45,10.83,112509.16
657,2017-10-18,2,2.7,NA,16.1,0.06,NA,1.93,16.49,13.42,250.17,543.3,0,188.23,38.5,8684.17
657,2017-11-14,2,1.4,NA,14.5,0.08,NA,2.72,26.49,20.56,264.6,651.87,0,122.23,13.58,39071.62
657,2017-12-06,2,1.4,NA,10.94,0.08,NA,2.19,25.42,17.49,285.45,569.29,0,39.49,0.8,142240.67
657,2018-01-10,2,3.1,NA,11.05,0.09,NA,2.96,30.84,29.84,263,278.06,0,14.26,57.04,93044.65
657,2018-02-07,2,2.2,NA,12.52,0.1,NA,2.24,22.85,15.28,285.45,559.77,0,9.1,50.06,117642.66
657,2018-03-15,2,1.4,NA,13.54,0.09,NA,2.24,23.56,21.42,263,587.57,0,51.54,15.46,86413.88
657,2018-04-18,2,2.3,NA,14.26,0.08,NA,1.98,14.21,9.57,253.38,548.3,0,12.05,48.2,66735.47
657,2018-05-07,2,1.2,NA,18.93,0.09,NA,2.4,12.14,20.63,242.15,279.71,0,175.5,10.97,61174.18
657,2018-06-11,2,1.6,NA,20.98,0.08,NA,2.56,18.06,18.85,253.38,747.04,0,83,31.92,80852.59
657,2018-07-12,2,2.3,NA,23.05,0.06,NA,2.19,16.63,11.78,234.13,603.66,0,123.58,4.75,48768.23
657,2018-08-14,2,1.6,NA,22.02,0.08,NA,2.39,10.42,10,280.64,917.38,0,23.77,7.26,84274.92
657,2018-09-18,2,1.3,NA,19.77,0.09,NA,3.04,11.85,13.21,288.66,962.53,8.56,25.67,89.84,55826.79
657,2018-10-17,2,1.8,NA,17.9,0.13,NA,3.11,24.7,13.56,271.03,1327.82,0,27.78,88.89,48982.13
657,2018-12-05,2,1.2,NA,11.81,0.11,NA,3.02,30.84,15.28,303.1,359.34,0,4.28,8.56,123203.95
657,2019-02-20,2,2.4,NA,8.44,0.07,NA,1.96,21.06,4.21,235.73,385.01,0,0,128.34,1296208.21
657,2019-03-20,2,12,NA,14.06,0.1,NA,1.8,12.49,3,311.11,891.23,0,2228.08,1425.97,222451.57
657,2019-04-25,2,4.9,NA,17.71,0.08,NA,0.94,4.21,7.21,258.19,612.33,0,142.6,855.58,98392.04
657,2019-05-14,2,2.8,NA,17.62,0.06,NA,1.2,4.28,10.64,194.04,352.3,0,145.95,0.4,71013.39
657,2019-06-04,2,1.4,NA,19.74,0.08,NA,1.33,5.14,6.14,234.13,0,0,1.78,6.9,2138.96
657,2019-07-01,2,1.5,NA,21.41,0.07,NA,3.33,8.42,19.42,229.32,303.73,0,136.89,260.95,50479.4
657,2019-08-01,2,2.2,NA,22.92,0.06,NA,2.37,10.64,6.15,237.34,581.8,0,115.5,119.78,842.75
657,2019-09-18,2,1.2,NA,19.98,0.08,NA,2.01,10.14,11.64,254.98,342.23,0,106.95,102.67,48768.23
657,2019-10-23,2,1.7,NA,16.63,0.07,NA,2.24,19.78,20.49,235.73,577.52,0,59.89,47.06,38216.04
657,2019-11-13,2,1.3,NA,14.4,0.07,NA,2.05,27.99,12.21,238.94,1013.87,0,51.33,17.11,50693.29
657,2019-12-19,2,1.2,NA,10.84,0.1,NA,NA,NA,NA,NA,0,0,25.67,12.83,104808.91
657,2020-01-13,2,1.9,10.6,9.5,0.1,NA,2.12,26.34,14.21,317.53,0,0,29.95,106.95,20533.99
657,2020-02-12,2,2,10.5,10.15,0.11,NA,2.31,26.92,16.42,322.34,26.04,0,16.74,3.72,18138.36
